FigFam	description	X188.non.day.5	X190.non.day.5	X191.non.day.5	X193.non.day.5	X196.non.day.5	X197.non.day.5	X187.carb.day.5	X189.carb.day.5	X192.carb.day.5	X194.carb.day.5	X195.carb.day.5	X198.carb.day.5	Pvalues	Qvalues	fold_change	
FIG00489636_protein_of_unknown_function_DUF1105_	FIG00489636	protein_of_unknown_function_DUF1105_	0.5	0	0	0	0	6.3	1.4	0	0.7	5.5	0.8	0	0.697128571	0.964549755	1.235294118
FIG00136586_Formate_dehydrogenase_alpha_subunit_(EC_1.2.1.2)_@_selenocysteine-containing_	FIG00136586	Formate_dehydrogenase_alpha_subunit_(EC_1.2.1.2)_@_selenocysteine-containing_	102	35.5	642	32.6	26.4	32.7	0.7	36	68.7	27.5	95.8	15.8	0.052144782	0.728608627	-3.563190184
FIG00051313_ATPase_component_NikO_of_energizing_module_of_nickel_ECF_transporter_	FIG00051313	ATPase_component_NikO_of_energizing_module_of_nickel_ECF_transporter_	75.6	29.1	36	43.7	47.6	12.1	42.7	27.6	77.6	93.5	5.7	13.7	0.891606019	0.974186459	1.068414584
FIG00512713_Iron-sulfur_flavoprotein_	FIG00512713	Iron-sulfur_flavoprotein_	108.8	141.2	160	351	115.2	82.3	264.2	179.9	371	412.9	187.3	187.2	0.196522608	0.911849981	1.671883151
FIG00669358_FIG00669359:_hypothetical_protein_	FIG00669358	FIG00669359:_hypothetical_protein_	0	0	0	0	82.3	144.8	0	0	0	0	0	0	0.000120479	0.179837924	-757
FIG01520424_P-hydroxybenzaldehyde_dehydrogenase_	FIG01520424	P-hydroxybenzaldehyde_dehydrogenase_	4.8	3	29.9	3.1	2.1	4.5	30.7	5.7	24.8	16.5	14.2	7.2	0.248198778	0.924036095	2.0907173
"FIG01609459_conserved_hypothetical_protein,_possible_hemolysis_inducing_protein_"	FIG01609459	"conserved_hypothetical_protein,_possible_hemolysis_inducing_protein_"	2.1	0	1	0	0	0.4	2.8	0	0	0	0	0	0.999999942	0.980600559	-1.25
FIG01352256_PorT_protein_	FIG01352256	PorT_protein_	88.7	16.8	60	189.2	30.7	20.8	58.7	68.7	155.9	117.4	38.3	60.9	0.671630972	0.963491454	1.230674545
FIG00000443_5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_/_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)_	FIG00000443	5'-methylthioadenosine_nucleosidase_(EC_3.2.2.16)_/_S-adenosylhomocysteine_nucleosidase_(EC_3.2.2.9)_	0	0	8	50.4	6.3	10.3	6.3	0	27.6	22	4.2	14.3	1	0.980600559	-1.008064516
FIG01345284_putative_disulphide-isomerase_	FIG01345284	putative_disulphide-isomerase_	72.2	23.7	11	93.1	43.3	6.7	65.6	58.9	238.1	77	54.2	53.1	0.131995331	0.867609808	2.1876
FIG00940949_possible_serine_protease_	FIG00940949	possible_serine_protease_	4.8	41.6	4	3.1	4.2	0.9	24.4	2.5	11.3	7.3	5	16.5	0.887341825	0.973877342	1.14334471
FIG01304282_23S_rRNA_(Uracil-5-)_-methyltransferase_RumA_(EC_2.1.1.-)_	FIG01304282	23S_rRNA_(Uracil-5-)_-methyltransferase_RumA_(EC_2.1.1.-)_	1	8.8	11	30.3	6.3	6.3	12.6	9	33.3	27.5	9.2	2.1	0.529053302	0.943069661	1.470957614
"FIG00002133_Two-component_sensor_histidine_kinase,_malate_(EC_2.7.3.-)_"	FIG00002133	"Two-component_sensor_histidine_kinase,_malate_(EC_2.7.3.-)_"	34	24.7	25	8.6	1.1	8.4	7	2.4	37.5	73.5	30	31.6	0.346934747	0.928461525	1.787819253
FIG00898701_FIG00898702:_hypothetical_protein_	FIG00898701	FIG00898702:_hypothetical_protein_	0.5	0	0	0	3.2	0	0	0	5.7	3.7	1.7	0.7	0.171980113	0.899629223	3.189189189
FIG00513201_FIG00513202:_hypothetical_protein_	FIG00513201	FIG00513202:_hypothetical_protein_	0	0	1	72.2	1.1	8.1	40.5	0	0	1.8	1.7	0	0.524300302	0.943069661	-1.872727273
FIG01476965_ulcer_associated_adenine_specific_DNA_methyltransferase_	FIG01476965	ulcer_associated_adenine_specific_DNA_methyltransferase_	9.6	16.2	1	7	3.2	8.4	22.4	4.1	4.3	12.9	11.7	2.9	0.695874609	0.964549755	1.284140969
FIG00673365_FIG00673367:_hypothetical_protein_	FIG00673365	FIG00673367:_hypothetical_protein_	71.1	31.1	718.8	0	0	0	14	0.8	0	0	0	0	0.0015874	0.310695869	-55.47297297
FIG01364341_serine_threonine_protein_kinase_	FIG01364341	serine_threonine_protein_kinase_	1.6	9.8	28	18.6	29.5	2.7	23.7	4.1	25.5	135.8	0.8	31.5	0.189510855	0.905943887	2.454545455
FIG01113904_FIG01020321:_hypothetical_protein_	FIG01113904	FIG01020321:_hypothetical_protein_	10.6	0	1	0.8	0	0	0	3.3	12	5.5	2.5	2.2	0.472265935	0.943069661	2.056451613
FIG00005319_Putative_bacterial_haemoglobin_	FIG00005319	Putative_bacterial_haemoglobin_	1.1	0.3	17	0	5.3	2.7	2.1	4.1	0.7	1.8	2.5	2.9	0.457567781	0.940635542	-1.872340426
FIG01305173_Putative_subunit_of_Methylmalonyl-CoA_mutase_(EC_5.4.99.2)_	FIG01305173	Putative_subunit_of_Methylmalonyl-CoA_mutase_(EC_5.4.99.2)_	3.2	0	1	0	2.1	0.9	0	0	0	1.8	0.8	0	0.404471409	0.935010414	-2.769230769
FIG00593960_Methyltransferase_corrinoid_activation_protein_	FIG00593960	Methyltransferase_corrinoid_activation_protein_	244.4	17.6	64.9	83	94	8.5	311.2	126.8	62.4	253.2	96.5	5.7	0.357661259	0.929051831	1.670179547
FIG00523652_FIG00523653:_hypothetical_protein_	FIG00523652	FIG00523653:_hypothetical_protein_	0	1.7	0	8.5	4.2	0	5.6	4.9	0.7	0	5.8	2.9	0.645459047	0.960237988	1.381944444
FIG01197305_FIG01197307:_hypothetical_protein_	FIG01197305	FIG01197307:_hypothetical_protein_	58.4	7.8	55.9	38.8	21.2	17.1	39.1	34.4	95	53.2	19.1	58.1	0.418417594	0.938759378	1.500502008
FIG00518263_FIG00518265:_hypothetical_protein_	FIG00518263	FIG00518265:_hypothetical_protein_	0.5	0	0	10.2	1.1	0.4	1.4	0.8	4.3	9.2	1.6	0	0.650209336	0.960442975	1.418032787
FIG01228609_FIG01228610:_hypothetical_protein_	FIG01228609	FIG01228610:_hypothetical_protein_	2.1	1.4	4	0.8	1.1	0	2.1	0	2.8	0	3.3	0	0.897510425	0.97458529	-1.146341463
"FIG01584160_type_II_DNA_modification_methyltransferase,_putative_"	FIG01584160	"type_II_DNA_modification_methyltransferase,_putative_"	45.2	53.7	25	95.6	37	23.7	49.6	34.4	82.2	181.7	86.5	66	0.217924863	0.922627079	1.785867238
FIG00053487_Molybdenum_cofactor_biosynthesis_protein_MoaC_	FIG00053487	Molybdenum_cofactor_biosynthesis_protein_MoaC_	37.2	12.4	42	30.3	17	20.5	17.5	23.6	53.9	84.4	74	38.7	0.214445283	0.921629055	1.832496863
FIG01421531_retron-type_reverse_transcriptase_	FIG01421531	retron-type_reverse_transcriptase_	0	1.7	0	0	2.1	0	0	0	0	0	0	1.4	0.246469183	0.924036095	-2.714285714
"FIG00168560_Beta-glucoside_ABC_transport_system,_permease_protein_2_"	FIG00168560	"Beta-glucoside_ABC_transport_system,_permease_protein_2_"	1.1	0	6	0	0	0	2.8	1.6	4.3	0	0	0	0.805605145	0.96936344	1.225352113
FIG01860779_M._jannaschii_predicted_coding_region_MJ1370_	FIG01860779	M._jannaschii_predicted_coding_region_MJ1370_	13.8	36.2	56.9	11.6	2.1	18	11.2	5.7	8.5	18.3	21.6	16.5	0.355262022	0.928461525	-1.694376528
FIG00008692_Glucosamine-link_cellobiase_(EC_3.2.1.21)_	FIG00008692	Glucosamine-link_cellobiase_(EC_3.2.1.21)_	5.9	29.4	4	17.8	23.2	7.1	39.8	4.1	22.6	22	5	15.1	0.702550379	0.965110093	1.242562929
FIG00000434_Homoserine_dehydrogenase_(EC_1.1.1.3)_	FIG00000434	Homoserine_dehydrogenase_(EC_1.1.1.3)_	529.7	515.6	1028.9	585.3	534	442.8	450.1	504.6	1819	920.8	707.2	564.2	0.377122786	0.932823941	1.365646399
FIG01542314_FIG00412176:_hypothetical_protein_	FIG01542314	FIG00412176:_hypothetical_protein_	21.3	21.2	37	90.8	5.3	10.7	34.2	32.7	55.9	27.5	34.2	5	0.969170182	0.980600559	1.017176597
FIG00018388_Putative_glycosyl_hydrolase_of_unknown_function_(DUF1680)_	FIG00018388	Putative_glycosyl_hydrolase_of_unknown_function_(DUF1680)_	43.1	167.5	1432.8	424.3	218.7	233.7	1130.6	322.2	602.9	519.2	638.6	173.6	0.522829357	0.943069661	1.344033967
FIG00001294_Adenylate_cyclase_(EC_4.6.1.1)_	FIG00001294	Adenylate_cyclase_(EC_4.6.1.1)_	984.5	758.3	5407.9	3380	631	2298.2	1888.3	1067.4	2510.1	2559.2	1337.5	1747.4	0.605219853	0.951600036	-1.211523056
FIG00001022_Phosphomannomutase_(EC_5.4.2.8)_	FIG00001022	Phosphomannomutase_(EC_5.4.2.8)_	16873.7	3722.8	11052.6	5667.3	2308.7	3236.2	7830.5	6214.5	8027.3	8894.1	6655.2	5467	0.987456334	0.980600559	1.005303152
FIG00039986_Kef-type_K+_transport_systems_(NAD-binding_component_fused_to_domain_related_to_exopolyphosphatase)_	FIG00039986	Kef-type_K+_transport_systems_(NAD-binding_component_fused_to_domain_related_to_exopolyphosphatase)_	15.4	11.5	94.8	6.2	6.3	6.7	0.7	4.8	8.6	7.3	0.8	1.4	0.017387135	0.465262622	-5.970338983
FIG00545098_membrane-associated_phospholipid_phosphatase_	FIG00545098	membrane-associated_phospholipid_phosphatase_	0	0	0	0	34.8	101.2	0	0	0	0	0	0	0.000247735	0.201353904	-453.3333333
FIG00899046_Multidrug_efflux_pump_BexA_	FIG00899046	Multidrug_efflux_pump_BexA_	1.1	1	5	0.8	2.1	7.2	0.7	1.6	2.8	11	1.7	10	0.477537442	0.943069661	1.61627907
"FIG00639131_ABC-type_sugar_transport_system,_ATP-binding_protein_(EC_3.6.3.17)_"	FIG00639131	"ABC-type_sugar_transport_system,_ATP-binding_protein_(EC_3.6.3.17)_"	378.6	22.5	339.5	43.6	40.2	168.4	284.2	86.8	140.9	130.3	104.9	20	0.611413331	0.953915803	-1.294225003
FIG00035794_DNA-directed_RNA_polymerase_subunit_A'_(EC_2.7.7.6)_	FIG00035794	DNA-directed_RNA_polymerase_subunit_A'_(EC_2.7.7.6)_	128	97.4	430.5	144.5	95.1	120.9	98.5	58.1	558.9	137.5	129.8	105.2	0.877009359	0.973775459	1.070444707
FIG01290961_Tyrosyl-tRNA_synthetase_(EC_6.1.1.1)_	FIG01290961	Tyrosyl-tRNA_synthetase_(EC_6.1.1.1)_	1.6	2.7	0	7	0	0	3.5	0	0.7	0	0.8	0	0.487894457	0.943069661	-2.26
FIG01323346_putative_beta-xylosidase_	FIG01323346	putative_beta-xylosidase_	24.9	5.4	0	27.9	0	1.3	14.7	18	4.9	33	12.5	4.3	0.602628697	0.951231516	1.468907563
FIG00744931_Phage_tail_assembly_	FIG00744931	Phage_tail_assembly_	1.1	0	1	2.3	0	0.4	0	0.8	0	7.3	0	0.7	0.42948933	0.939136389	1.833333333
FIG00698390_FIG00698394:_hypothetical_protein_	FIG00698390	FIG00698394:_hypothetical_protein_	0	0	219.6	0	0	0	0	0	0	0	0	30.8	0.104309374	0.838370122	-7.12987013
FIG01482254_putative_aminopeptidase_1_	FIG01482254	putative_aminopeptidase_1_	0	0.3	0	0	0	0.8	0	1.6	0	0	0	18.7	0.02503655	0.562496911	18.45454545
FIG00675993_response_regulator_receiver_protein_	FIG00675993	response_regulator_receiver_protein_	23.3	23.3	16	25.7	7.5	10.7	11.9	32.7	26.2	44	13.2	30.3	0.45367424	0.940139484	1.486384977
FIG00006649_Glutathione_biosynthesis_bifunctional_protein_gshF_(EC_6.3.2.2)(EC_6.3.2.3)_	FIG00006649	Glutathione_biosynthesis_bifunctional_protein_gshF_(EC_6.3.2.2)(EC_6.3.2.3)_	15.4	10.5	17	16.3	20.1	1.3	19.5	38.4	17.7	16.5	35.8	30.8	0.210166372	0.921386584	1.96898263
FIG00142176_Energy_conserving_hydrogenase_Ehb_protein_B_	FIG00142176	Energy_conserving_hydrogenase_Ehb_protein_B_	13.3	17.9	31	3.9	1.1	8.1	1.4	9.8	12.7	11	5.8	9.3	0.531168144	0.943069661	-1.506
FIG00003012_His_repressor_	FIG00003012	His_repressor_	118.8	108.9	154	106.6	117.2	113	93.8	108.7	247.8	240.2	89.8	105.2	0.596276391	0.951231516	1.232428671
FIG00049242_Acetate_permease_ActP_(cation/acetate_symporter)_	FIG00049242	Acetate_permease_ActP_(cation/acetate_symporter)_	99.8	105.1	107.8	138.1	221.7	99.8	20.3	129.2	455.6	119.3	59.1	96.9	0.777066813	0.966524178	1.139971514
FIG00899022_FIG00899023:_hypothetical_protein_	FIG00899022	FIG00899023:_hypothetical_protein_	0	0	2	1.6	0	0.4	1.4	0	0	9.2	5	3.6	0.130532016	0.867609808	4.8
FIG01922263_putative_S-layer_associated_protein_	FIG01922263	putative_S-layer_associated_protein_	21.7	77.1	44	23.2	1.1	0	36.3	18	24.1	134	42.5	53.8	0.341291936	0.928461525	1.847396768
FIG00043988_Substrate-specific_component_NikM_of_nickel_ECF_transporter_	FIG00043988	Substrate-specific_component_NikM_of_nickel_ECF_transporter_	6.9	5.1	20	0	1.1	0.8	3.5	4.1	4.9	0	2.5	2.9	0.433621907	0.939136389	-1.893854749
FIG01307086_[FeFe]-hydrogenase_maturation_GTPase_HydF_	FIG01307086	[FeFe]-hydrogenase_maturation_GTPase_HydF_	197.9	30.8	106	62.1	12.7	20.5	23.8	67.9	69.2	87.9	46.5	45.8	0.6412954	0.958459701	-1.260627382
FIG01438284_Modification_methylase_HgiDII_	FIG01438284	Modification_methylase_HgiDII_	0	0	0	0	0	0	0	0	20.5	0	0	0.7	0.00385756	0.327156444	70.66666667
FIG00774755_FIG00774758:_hypothetical_protein_	FIG00774755	FIG00774758:_hypothetical_protein_	0	3	0	0	0	0	0	1.6	2.1	1.8	2.5	0	0.348864889	0.928461525	2.666666667
FIG01444159_sporulation_protein;_SpoIID_	FIG01444159	sporulation_protein;_SpoIID_	0	0.3	0	0	0	1.3	4.2	1.6	0	1.8	0.8	0.7	0.043170117	0.689099363	5.6875
"FIG00521477_ABC_transporter,_periplasmic_binding_protein_"	FIG00521477	"ABC_transporter,_periplasmic_binding_protein_"	5.3	0.3	1	7	1.1	0.4	5.6	0	14.9	3.7	2.5	2.2	0.398131649	0.934455986	1.913907285
FIG00001173_Nitrate/nitrite_response_regulator_protein_	FIG00001173	Nitrate/nitrite_response_regulator_protein_	1.1	1.4	1	3.2	0	0.9	4.9	1.6	14.2	0	1.7	2.9	0.132287097	0.867609808	3.328947368
FIG00000407_Thiamin-phosphate_pyrophosphorylase_(EC_2.5.1.3)_	FIG00000407	Thiamin-phosphate_pyrophosphorylase_(EC_2.5.1.3)_	2107.5	544.7	974.8	2052.1	590.5	479.8	945.6	1269	2240.6	1464.9	819.9	674.2	0.794704446	0.967658856	1.098497644
FIG00937657_FIG00937658:_hypothetical_protein_	FIG00937657	FIG00937658:_hypothetical_protein_	560.8	30	13	62.1	100.4	3.5	51.7	189.8	194.2	80.8	36.6	83.9	0.747807407	0.966524178	-1.208477237
FIG00001771_Nickel_responsive_regulator_NikR_	FIG00001771	Nickel_responsive_regulator_NikR_	5.2	7.8	15	3.1	1.1	10.3	13.3	6.5	23.3	20.2	11.7	4.2	0.327756235	0.926802039	1.863529412
FIG00003825_ATP-utilizing_enzyme_of_the_PP-loop_superfamily_	FIG00003825	ATP-utilizing_enzyme_of_the_PP-loop_superfamily_	2.6	4.4	8	3.1	9.5	0.9	10.5	4.9	24	9.1	5.9	5.7	0.268679633	0.926802039	2.10877193
FIG01596260_RNA_polymerase_sigma_factor_sigW_	FIG01596260	RNA_polymerase_sigma_factor_sigW_	1.1	3.4	15	10.1	0	15.7	3.5	0	6.4	11	0.8	12.9	0.74632639	0.966185501	-1.309248555
FIG01353961_ATP_binding_protein_	FIG01353961	ATP_binding_protein_	477.3	238.5	43	164.3	84.6	44.4	209.3	215	785.7	365.2	420.5	230.8	0.101864851	0.834491589	2.116243703
FIG01308127_Cytochrome_c5_	FIG01308127	Cytochrome_c5_	0	0.7	0	0	0	0.4	2.8	0.8	4.3	0	2.5	0.7	0.036283739	0.657434123	10.09090909
FIG01032713_FIG01032714:_hypothetical_protein_	FIG01032713	FIG01032714:_hypothetical_protein_	255.4	27.7	133.8	66	9.5	20.2	23.8	93.1	81.4	36.7	34.1	28.7	0.307920527	0.926802039	-1.721289456
FIG01064916_Fmu_(Sun)_/eukaryotic_nucleolar_NOL1/Nop2p_	FIG01064916	Fmu_(Sun)_/eukaryotic_nucleolar_NOL1/Nop2p_	0	3.4	2	0.8	17.9	1.8	0	0	0.7	5.5	0	0	0.18367621	0.905943887	-4.177419355
"FIG00041549_Coenzyme_B_synthesis_from_2-oxoglutarate:_steps_1,_6,_and_10_"	FIG00041549	"Coenzyme_B_synthesis_from_2-oxoglutarate:_steps_1,_6,_and_10_"	29.6	24.7	47	14.8	10.6	22.9	17.5	15.5	19.1	22	11.7	22.2	0.522775281	0.943069661	-1.385185185
FIG00000304_GTP-binding_protein_HflX_	FIG00000304	GTP-binding_protein_HflX_	2124.3	1060.8	2368.2	2324.1	2046.3	870.5	2102.5	1654.5	3847.1	2549.2	1163.3	1335	0.625709868	0.955176156	1.172073892
FIG01112007_putative_multi-domain_protein_	FIG01112007	putative_multi-domain_protein_	38.6	52.4	13	106.4	21.1	13.8	64.2	36.1	59.5	148.6	45	59.6	0.292206528	0.926802039	1.68365267
FIG00914485_protein_of_unknown_function_DUF218_	FIG00914485	protein_of_unknown_function_DUF218_	53.6	3	14	4.7	4.3	3.1	5.6	5.8	9.1	5.5	5.8	44.5	0.909774803	0.975158918	-1.083879423
FIG01791385_Putative_terminase_large_subunit_	FIG01791385	Putative_terminase_large_subunit_	32.9	3.7	4	52.9	5.3	0.4	6.3	32.7	15.5	27.4	24.9	3.6	0.866018569	0.973775459	1.112903226
"FIG01670193_surface_antigen_BspA,_putative_"	FIG01670193	"surface_antigen_BspA,_putative_"	9.6	2.3	68.9	3.2	20.1	1.7	0	5.7	224.6	27.5	11.7	5	0.226387373	0.922627079	2.594517958
FIG00033877_Serine_transporter_	FIG00033877	Serine_transporter_	52.5	0	1	82.2	4.2	6.7	149.3	8.2	853.1	0	128.3	1.4	0.029211195	0.612138012	7.778308322
FIG01617147_5-Nitroimidazole_antibiotic_resistance_protein_	FIG01617147	5-Nitroimidazole_antibiotic_resistance_protein_	4.2	0	17	21.7	0	0.4	4.2	0	5	3.7	1.7	0	0.256607482	0.925557033	-2.965753425
FIG00589494_FIG00589496:_hypothetical_protein_	FIG00589494	FIG00589496:_hypothetical_protein_	0	0	1	4.7	0	0	0.7	0	0	9.2	0.8	0	0.563351475	0.944676764	1.877192982
"FIG01444069_Uncharacterized_conserved_protein,_YQXD_B.subtilis_ortholog_"	FIG01444069	"Uncharacterized_conserved_protein,_YQXD_B.subtilis_ortholog_"	3.7	0	0	10.1	1.1	0	2.8	5.7	2.8	0	3.3	0	0.999999954	0.980600559	-1.020547945
FIG00460883_Tagatose-6-phosphate_kinase_(EC_2.7.1.144)_/_1-phosphofructokinase_(EC_2.7.1.56)_	FIG00460883	Tagatose-6-phosphate_kinase_(EC_2.7.1.144)_/_1-phosphofructokinase_(EC_2.7.1.56)_	8	0	1	1.6	1.1	0	0	1.6	3.5	0	3.3	2.2	0.923778581	0.975418626	-1.103773585
FIG00631077_ORF33_	FIG00631077	ORF33_	1.1	1.7	0	3.9	0	0.4	2.8	0	0	1.8	2.5	0	1	0.980600559	1
FIG00019084_N5-methyltetrahydromethanopterin:coenzyme_M_methyltransferase_subunit_C_(EC_2.1.1.86)_	FIG00019084	N5-methyltetrahydromethanopterin:coenzyme_M_methyltransferase_subunit_C_(EC_2.1.1.86)_	248.5	425.4	1124.1	165.2	66.5	260.9	125.6	152.1	380.4	400.1	288.9	299.8	0.447231215	0.939741418	-1.390855547
FIG01828453_FIG00354062:_hypothetical_protein_	FIG01828453	FIG00354062:_hypothetical_protein_	1	5.1	2	37.2	0	0	27.2	0.8	0	11	9.1	0	0.942478371	0.979136302	1.061810155
FIG00939747_FIG00939748:_hypothetical_protein_	FIG00939747	FIG00939748:_hypothetical_protein_	3.7	0.7	0	3.1	5.3	0	0.7	0.8	0.7	0	0	0	0.145969326	0.884614361	-5.818181818
FIG01197034_cobalt_transport_protein_	FIG01197034	cobalt_transport_protein_	2.1	4.1	0	0.8	0	0	0	0	0	0	0	0	0.006879406	0.339449998	-23.33333333
FIG00076381_Putative_secretion_accessory_protein_EsaA/YueB_/_Bacteriophage_SPP1_receptor_	FIG00076381	Putative_secretion_accessory_protein_EsaA/YueB_/_Bacteriophage_SPP1_receptor_	5.3	1.7	1	18.6	1.1	0	1.4	4.9	10.7	12.8	0	0.7	0.902683105	0.975158918	1.101083032
FIG01959278_Gluconolactonase_(EC_3.1.1.17)_	FIG01959278	Gluconolactonase_(EC_3.1.1.17)_	0.5	0.3	0	3.9	1.1	0.4	0	0	0	1.8	6.6	0.7	0.506578142	0.943069661	1.467741935
"FIG00589707_iron-binding_protein,_hemerythrin_"	FIG00589707	"iron-binding_protein,_hemerythrin_"	16.5	0	1	1.6	3.2	0	0.7	8.2	11.3	1.8	0.8	2.1	0.878313119	0.973775459	1.116591928
FIG01724102_FIG00406747:_hypothetical_protein_	FIG01724102	FIG00406747:_hypothetical_protein_	0	0.3	33.9	5.4	12.7	0	0.7	0	0.7	0	0	0	0.007434619	0.341010584	-37.35714286
"FIG00114965_Phenylacetic_acid_degradation_protein_PaaD,_thioesterase_"	FIG00114965	"Phenylacetic_acid_degradation_protein_PaaD,_thioesterase_"	26	14.1	33	12.4	20.1	31.8	14	10.6	151.5	20.1	24.2	16.3	0.325672441	0.926802039	1.722707424
FIG01143947_143aa_long_hypothetical_protein_	FIG01143947	143aa_long_hypothetical_protein_	7.5	6.4	3	0	1.1	1.8	14	4.1	8.5	18.3	1.7	18.6	0.110291531	0.84732522	3.292929293
FIG00138887_Similar_to_carbon_monoxide_dehydrogenase_CooS_subunit_	FIG00138887	Similar_to_carbon_monoxide_dehydrogenase_CooS_subunit_	82.9	14.9	30	14	10.6	8.3	10.5	23.8	10.6	42.2	18.3	7.1	0.521109201	0.943069661	-1.428444444
FIG00628806_FIG011945:_O-methyltransferase_family_protein_	FIG00628806	FIG011945:_O-methyltransferase_family_protein_	199.1	86.4	312.6	71.7	76.3	19.5	99.9	112	155	119.1	79	80.3	0.699860753	0.965110093	-1.186424919
FIG00000338_Glutamate-1-semialdehyde_aminotransferase_(EC_5.4.3.8)_	FIG00000338	Glutamate-1-semialdehyde_aminotransferase_(EC_5.4.3.8)_	890	2188.2	3420.9	2378.2	877	4513.1	1586.7	1606.1	6650.3	2970.3	5881.9	643.9	0.437815486	0.939136389	1.355481728
"FIG00453060_Protein_containing_transglutaminase-like_domain,_putative_cysteine_protease_"	FIG00453060	"Protein_containing_transglutaminase-like_domain,_putative_cysteine_protease_"	4.7	7.5	7	10.2	5.4	0.4	4.2	7.3	10.6	42	4.1	10	0.246224016	0.924036095	2.221590909
FIG00030415_Microsomal_dipeptidase_(EC_3.4.13.19)_	FIG00030415	Microsomal_dipeptidase_(EC_3.4.13.19)_	41.5	20.6	5	46.6	13.8	6.7	18.9	21.4	18.3	47.6	15	28	0.865829976	0.973775459	1.111773472
FIG01356634_FIG00414732:_hypothetical_protein_	FIG01356634	FIG00414732:_hypothetical_protein_	23.9	6.4	9	20.2	1.1	11.2	13.3	10.7	38.3	31.2	3.3	0.7	0.631382238	0.956909794	1.357938719
FIG00795836_Uncharacterized_protein_MJ0282_	FIG00795836	Uncharacterized_protein_MJ0282_	6.3	9.8	26	27.1	15.8	22	20.9	8.9	77.2	18.3	14.1	10	0.552437938	0.943769103	1.396261682
FIG01387764_putative_amidohydrolase_	FIG01387764	putative_amidohydrolase_	0	0	12	4.7	0	0.9	6.3	0.8	0.7	9.2	0	0.7	1	0.980600559	1.005681818
FIG01477448_Pyruvoyl-dependent_arginine_decarboxylase_(EC_4.1.1.19)_	FIG01477448	Pyruvoyl-dependent_arginine_decarboxylase_(EC_4.1.1.19)_	0.5	7.4	5	11.6	13.7	9	1.4	0.8	82.2	0	3.3	6.5	0.404306991	0.935010414	1.995762712
FIG01072951_flagellar_basal_body-associated_protein_FliL_	FIG01072951	flagellar_basal_body-associated_protein_FliL_	0.5	0	0	14	3.2	0	0	1.6	7.8	1.8	0	2.9	0.897345948	0.97458529	-1.255319149
FIG00137228_Energy_conserving_hydrogenase_Ehb_protein_I_	FIG00137228	Energy_conserving_hydrogenase_Ehb_protein_I_	25	24	63.9	11.6	5.3	13.5	5.6	11.5	50.3	16.5	19.2	11.4	0.680112552	0.963706797	-1.251528384
FIG01958217_hypothetical_protein_	FIG01958217	hypothetical_protein_	0	1	1	3.1	1.1	0.9	1.4	0	0	1.8	0	0	0.389848089	0.934455986	-2.21875
FIG00120101_TonB-dependent_receptor;_Outer_membrane_receptor_for_ferrienterochelin_and_colicins_	FIG00120101	TonB-dependent_receptor;_Outer_membrane_receptor_for_ferrienterochelin_and_colicins_	634.7	102.7	507.3	960	187.4	104.7	610.9	718.8	421.5	574.3	367	169.2	0.745286748	0.966185501	1.146147068
FIG00134889_Glutamine_synthetase_type_I_(EC_6.3.1.2)_	FIG00134889	Glutamine_synthetase_type_I_(EC_6.3.1.2)_	965.1	766.6	3418.8	1738.9	1115.9	724.7	1725.6	934.1	2998.5	2041.3	1025.6	1269	0.700342243	0.965110093	1.144799542
FIG00136761_hydantoin_racemase_	FIG00136761	hydantoin_racemase_	1.6	0.7	3	10.9	0	0.9	4.2	0	2.8	3.7	0	0	0.587595678	0.949650426	-1.598130841
FIG01848965_FIG00524903:_hypothetical_protein_	FIG01848965	FIG00524903:_hypothetical_protein_	0	0	7	3.9	0	0	0	0	0	0	0	0	0.006076296	0.339449998	-36.33333333
FIG00742956_FIG00742957:_hypothetical_protein_	FIG00742956	FIG00742957:_hypothetical_protein_	1	0	0	15.6	0	0	0.7	0.8	0.7	0	0	0	0.126464536	0.867609808	-7.545454545
FIG01324686_Probable_transmembrane_protein_Cj0352_	FIG01324686	Probable_transmembrane_protein_Cj0352_	3.2	0	6	1.6	8.4	1.8	0	3.3	15.5	0	0	1.4	0.95639705	0.980331017	-1.03960396
"FIG00001194_Rrf2_family_transcriptional_regulator,_group_III_"	FIG00001194	"Rrf2_family_transcriptional_regulator,_group_III_"	86	7.3	15	131.9	10.7	12	16.8	16.2	138.1	34.8	47.4	16.4	0.969221181	0.980600559	1.025865348
FIG00002587_Ferrous_iron_transport_permease_EfeU_	FIG00002587	Ferrous_iron_transport_permease_EfeU_	2.1	0	2	0	5.3	1.8	0	1.6	9.2	1.8	1.7	0	0.730308794	0.966027879	1.276785714
FIG01346681_ECF-type_sigma_factor_negative_effector_	FIG01346681	ECF-type_sigma_factor_negative_effector_	2.1	0	12	26.4	2.2	1.3	9.1	23	76.6	89.9	5.8	17.2	0.029083759	0.610591995	5.036363636
"FIG01566805_cell_wall_hydrolase,_SleB_"	FIG01566805	"cell_wall_hydrolase,_SleB_"	174.1	2.3	371.4	100.9	334.6	0.4	66.3	274	909.8	73.4	454.5	1.4	0.418950437	0.938977836	1.808884823
